,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
766,2023-12-11,0.7363336086273193,0.7380073666572571,0.7350725531578064,0.7363336086273193,0,0.0,0.0
767,2023-12-12,0.736485481262207,0.738078236579895,0.7345002293586731,0.736485481262207,0,0.0,0.0
768,2023-12-13,0.7361059784889221,0.7380073666572571,0.7348618507385254,0.7361059784889221,0,0.0,0.0
769,2023-12-14,0.7402965426445007,0.7460459470748901,0.7401978969573975,0.7402965426445007,0,0.0,0.0
770,2023-12-15,0.7458789944648743,0.7488449215888977,0.7454953193664551,0.7458789944648743,0,0.0,0.0
771,2023-12-18,0.7472947835922241,0.7490917444229126,0.7457733154296875,0.7472947835922241,0,0.0,0.0
772,2023-12-19,0.746391236782074,0.7500187754631042,0.746290922164917,0.746391236782074,0,0.0,0.0
773,2023-12-20,0.7499512434005737,0.7510044574737549,0.7489066123962402,0.7499512434005737,0,0.0,0.0
774,2023-12-21,0.748603880405426,0.7523378729820251,0.7485478520393372,0.748603880405426,0,0.0,0.0
775,2023-12-22,0.7527909874916077,0.7563838958740234,0.7523208856582642,0.7527909874916077,0,0.0,0.0
776,2023-12-25,0.7543298602104187,0.7590363621711731,0.7525020837783813,0.7543298602104187,0,0.0,0.0
777,2023-12-26,0.7547169327735901,0.7575184106826782,0.7540738582611084,0.7547169327735901,0,0.0,0.0
778,2023-12-27,0.7578513622283936,0.7588059306144714,0.7568933963775635,0.7578513622283936,0,0.0,0.0
779,2023-12-28,0.7574610114097595,0.7586275339126587,0.7557551264762878,0.7574610114097595,0,0.0,0.0
780,2023-12-29,0.7558807134628296,0.7587656378746033,0.7539374232292175,0.7558807134628296,0,0.0,0.0
781,2024-01-01,0.7553326487541199,0.7553326487541199,0.7547739148139954,0.7553326487541199,0,0.0,0.0
782,2024-01-02,0.7551729083061218,0.7559378743171692,0.7503564357757568,0.7551729083061218,0,0.0,0.0
783,2024-01-03,0.7506380081176758,0.7509763240814209,0.7481781840324402,0.7506380081176758,0,0.0,0.0
784,2024-01-04,0.7491927742958069,0.7509198784828186,0.748245358467102,0.7491927742958069,0,0.0,0.0
785,2024-01-05,0.7487832307815552,0.7525134086608887,0.7463967800140381,0.7487832307815552,0,0.0,0.0
786,2024-01-08,0.7485141754150391,0.7493611574172974,0.7460125684738159,0.7485141754150391,0,0.0,0.0
787,2024-01-09,0.749119758605957,0.7496252059936523,0.7455453872680664,0.749119758605957,0,0.0,0.0
788,2024-01-10,0.7468706369400024,0.7481837868690491,0.7466140985488892,0.7468706369400024,0,0.0,0.0
789,2024-01-11,0.7474679946899414,0.749512791633606,0.7439202666282654,0.7474679946899414,0,0.0,0.0
790,2024-01-12,0.7473897337913513,0.7493611574172974,0.7460737824440002,0.7473897337913513,0,0.0,0.0
791,2024-01-15,0.7457455396652222,0.7460459470748901,0.7436381578445435,0.7457455396652222,0,0.0,0.0
792,2024-01-16,0.744280219078064,0.7443799376487732,0.7407407164573669,0.744280219078064,0,0.0,0.0
793,2024-01-17,0.7412898540496826,0.7418012022972107,0.7385305762290955,0.7412898540496826,0,0.0,0.0
794,2024-01-18,0.7405871152877808,0.7418232560157776,0.7394425868988037,0.7405871152877808,0,0.0,0.0
795,2024-01-19,0.7414987087249756,0.7432623505592346,0.7406584620475769,0.7414987087249756,0,0.0,0.0
796,2024-01-22,0.7445129156112671,0.745489776134491,0.7430359125137329,0.7445129156112671,0,0.0,0.0
797,2024-01-23,0.7419553399085999,0.7434391379356384,0.7412129044532776,0.7419553399085999,0,0.0,0.0
798,2024-01-24,0.7431628704071045,0.7446349263191223,0.7410591244697571,0.7431628704071045,0,0.0,0.0
799,2024-01-25,0.7393496632575989,0.7414327263832092,0.7388907670974731,0.7393496632575989,0,0.0,0.0
800,2024-01-26,0.7419663667678833,0.7454119920730591,0.7416911721229553,0.7419663667678833,0,0.0,0.0
801,2024-01-29,0.7432733774185181,0.7448789477348328,0.7426882386207581,0.7432733774185181,0,0.0,0.0
802,2024-01-30,0.7456343173980713,0.7464357614517212,0.7437487840652466,0.7456343173980713,0,0.0,0.0
803,2024-01-31,0.7461739778518677,0.7485309839248657,0.7442635893821716,0.7461739778518677,0,0.0,0.0
804,2024-02-01,0.7442968487739563,0.7474958896636963,0.742793083190918,0.7442968487739563,0,0.0,0.0
805,2024-02-02,0.7472166419029236,0.7482789158821106,0.7421150207519531,0.7472166419029236,0,0.0,0.0
806,2024-02-05,0.7423849701881409,0.7426661252975464,0.7383670210838318,0.7423849701881409,0,0.0,0.0
807,2024-02-06,0.7383888363838196,0.7408010959625244,0.7383779287338257,0.7383888363838196,0,0.0,0.0
808,2024-02-07,0.7413282990455627,0.7432125806808472,0.7411249876022339,0.7413282990455627,0,0.0,0.0
809,2024-02-08,0.7427213191986084,0.7436603307723999,0.7412238717079163,0.7427213191986084,0,0.0,0.0
810,2024-02-09,0.7429420948028564,0.745478630065918,0.7418177723884583,0.7429420948028564,0,0.0,0.0
811,2024-02-12,0.7430635094642639,0.7442691326141357,0.7421370148658752,0.7430635094642639,0,0.0,0.0
812,2024-02-13,0.7432015538215637,0.7443023920059204,0.7365994453430176,0.7432015538215637,0,0.0,0.0
813,2024-02-14,0.7371478080749512,0.7390982508659363,0.7368490695953369,0.7371478080749512,0,0.0,0.0
814,2024-02-15,0.738623321056366,0.7420104146003723,0.7379747033119202,0.738623321056366,0,0.0,0.0
815,2024-02-16,0.7426496744155884,0.7427765130996704,0.7404281497001648,0.7426496744155884,0,0.0,0.0
816,2024-02-19,0.7419773936271667,0.7426109910011292,0.7409822344779968,0.741960883140564,0,0.0,0.0
817,2024-02-20,0.7408505082130432,0.7422637939453125,0.7391310930252075,0.7408505082130432,0,0.0,0.0
818,2024-02-21,0.7395410537719727,0.7406584620475769,0.7388088703155518,0.7395410537719727,0,0.0,0.0
819,2024-02-22,0.7409054040908813,0.7440587282180786,0.7403568625450134,0.7409054040908813,0,0.0,0.0
820,2024-02-23,0.7417626976966858,0.7429972290992737,0.7398584485054016,0.7417626976966858,0,0.0,0.0
821,2024-02-26,0.7401760220527649,0.7407407164573669,0.7392075657844543,0.74034583568573,0,0.0,0.0
822,2024-02-27,0.7406694293022156,0.7415701746940613,0.7387543320655823,0.7406694293022156,0,0.0,0.0
823,2024-02-28,0.739005446434021,0.7393168807029724,0.7350508570671082,0.739005446434021,0,0.0,0.0
824,2024-02-29,0.7365126013755798,0.7384378910064697,0.7354401350021362,0.7365126013755798,0,0.0,0.0
825,2024-03-01,0.7367187738418579,0.7382470965385437,0.7353049516677856,0.7367187738418579,0,0.0,0.0
826,2024-03-04,0.7378767132759094,0.7383342981338501,0.7362306118011475,0.7378767132759094,0,0.0,0.0
827,2024-03-05,0.7368110418319702,0.7376372218132019,0.7350454926490784,0.7368110418319702,0,0.0,0.0
828,2024-03-06,0.7358351945877075,0.7404226660728455,0.7353211641311646,0.7358351945877075,0,0.0,0.0
829,2024-03-07,0.7400445938110352,0.7427544593811035,0.7393660545349121,0.7400445938110352,0,0.0,0.0
830,2024-03-08,0.7433839440345764,0.7450065612792969,0.7420324087142944,0.7433839440345764,0,0.0,0.0
831,2024-03-11,0.7415922284126282,0.7424456477165222,0.740252673625946,0.7415922284126282,0,0.0,0.0
832,2024-03-12,0.7419773936271667,0.7426661252975464,0.7394098043441772,0.7419773936271667,0,0.0,0.0
833,2024-03-13,0.7411195039749146,0.7429420948028564,0.7408450245857239,0.7411195039749146,0,0.0,0.0
834,2024-03-14,0.7425944805145264,0.7429972290992737,0.7388853430747986,0.7425944805145264,0,0.0,0.0
835,2024-03-15,0.7386779189109802,0.7401924729347229,0.7380564212799072,0.7386779189109802,0,0.0,0.0
836,2024-03-18,0.7382198572158813,0.7396449446678162,0.7379856109619141,0.7382198572158813,0,0.0,0.0
837,2024-03-19,0.7388361692428589,0.7389344573020935,0.7346405386924744,0.7388361692428589,0,0.0,0.0
838,2024-03-20,0.7367513179779053,0.7372782230377197,0.7350454926490784,0.7367513179779053,0,0.0,0.0
839,2024-03-21,0.7422857880592346,0.7430856227874756,0.7385088205337524,0.7422857880592346,0,0.0,0.0
840,2024-03-22,0.7392622232437134,0.7397544384002686,0.734975278377533,0.7392622232437134,0,0.0,0.0
841,2024-03-25,0.7346728444099426,0.736859917640686,0.7345811128616333,0.7346728444099426,0,0.0,0.0
842,2024-03-26,0.7361276745796204,0.7378712296485901,0.7358893752098083,0.7361276745796204,0,0.0,0.0
843,2024-03-27,0.7363227605819702,0.7367676496505737,0.7348780632019043,0.7363227605819702,0,0.0,0.0
844,2024-03-28,0.7360517978668213,0.7390273213386536,0.7346027493476868,0.7360517978668213,0,0.0,0.0
845,2024-03-29,0.7387706637382507,0.7389344573020935,0.7377623319625854,0.7387706637382507,0,0.0,0.0
846,2024-04-01,0.7395410537719727,0.73991858959198,0.7361330389976501,0.7395410537719727,0,0.0,0.0
847,2024-04-02,0.7367187738418579,0.7376535534858704,0.7361384630203247,0.7367187738418579,0,0.0,0.0
848,2024-04-03,0.7372292876243591,0.740055501461029,0.7359218001365662,0.7372292876243591,0,0.0,0.0
849,2024-04-04,0.7394371032714844,0.7419498562812805,0.7392349243164062,0.7394371032714844,0,0.0,0.0
850,2024-04-05,0.7383070588111877,0.738552451133728,0.7327832579612732,0.7383070588111877,0,0.0,0.0
851,2024-04-08,0.7350725531578064,0.7369251251220703,0.7344139218330383,0.7350725531578064,0,0.0,0.0
852,2024-04-09,0.7368762493133545,0.7381598949432373,0.7353805899620056,0.7368762493133545,0,0.0,0.0
853,2024-04-10,0.7367622256278992,0.737604558467865,0.730209469795227,0.7367622256278992,0,0.0,0.0
854,2024-04-11,0.730620265007019,0.7319572567939758,0.7285708785057068,0.730620265007019,0,0.0,0.0
855,2024-04-12,0.7306256294250488,0.7308819890022278,0.7261689901351929,0.7306256294250488,0,0.0,0.0
856,2024-04-15,0.7268498539924622,0.7285762429237366,0.7256841063499451,0.7268498539924622,0,0.0,0.0
857,2024-04-16,0.7253577709197998,0.7260582447052002,0.7222563624382019,0.7253577709197998,0,0.0,0.0
858,2024-04-17,0.7236518263816833,0.7255419492721558,0.7227679491043091,0.7236518263816833,0,0.0,0.0
859,2024-04-18,0.7261214852333069,0.7285125255584717,0.725968599319458,0.7261214852333069,0,0.0,0.0
860,2024-04-19,0.72625333070755,0.7285974621772766,0.7245011925697327,0.72625333070755,0,0.0,0.0
861,2024-04-22,0.7279079556465149,0.7293945550918579,0.7273256182670593,0.7278549671173096,0,0.0,0.0
862,2024-04-23,0.7299004197120667,0.7322359681129456,0.7292084097862244,0.7299004197120667,0,0.0,0.0
863,2024-04-24,0.7320322394371033,0.7323861122131348,0.7284011244773865,0.7320322394371033,0,0.0,0.0
864,2024-04-25,0.7297033071517944,0.7318500876426697,0.7283374071121216,0.7297033071517944,0,0.0,0.0
865,2024-04-26,0.7321715950965881,0.7333206534385681,0.7302414774894714,0.7321715950965881,0,0.0,0.0
866,2024-04-29,0.7322842478752136,0.7335895895957947,0.7312400341033936,0.7322842478752136,0,0.0,0.0
867,2024-04-30,0.7317055463790894,0.7319572567939758,0.7270559668540955,0.7317055463790894,0,0.0,0.0
868,2024-05-01,0.7258474230766296,0.7271140813827515,0.7255735993385315,0.7258474230766296,0,0.0,0.0
869,2024-05-02,0.7287036180496216,0.7301401495933533,0.7280457615852356,0.7287036180496216,0,0.0,0.0
870,2024-05-03,0.7317323088645935,0.7347646355628967,0.7304441928863525,0.7317323088645935,0,0.0,0.0
871,2024-05-06,0.730380117893219,0.732761800289154,0.7300975322723389,0.730380117893219,0,0.0,0.0
872,2024-05-07,0.7314807176589966,0.7320643663406372,0.7290436625480652,0.7314807176589966,0,0.0,0.0
873,2024-05-08,0.728162407875061,0.7290223836898804,0.7266491055488586,0.728162407875061,0,0.0,0.0
874,2024-05-09,0.7284806966781616,0.7309728264808655,0.7279238700866699,0.7284806966781616,0,0.0,0.0
875,2024-05-10,0.7311117649078369,0.7333851456642151,0.7304815053939819,0.7311117649078369,0,0.0,0.0
876,2024-05-13,0.7311545014381409,0.7320054769515991,0.7305029034614563,0.7311545014381409,0,0.0,0.0
877,2024-05-14,0.7317590713500977,0.7335249781608582,0.7307698130607605,0.7317590713500977,0,0.0,0.0
878,2024-05-15,0.7324504852294922,0.7355591654777527,0.7320483326911926,0.7324504852294922,0,0.0,0.0
879,2024-05-16,0.7354563474655151,0.735856831073761,0.7331216931343079,0.7354563474655151,0,0.0,0.0
880,2024-05-17,0.7345055937767029,0.7352400422096252,0.7329658269882202,0.7345055937767029,0,0.0,0.0
881,2024-05-20,0.7348672151565552,0.7354888319969177,0.7334389090538025,0.7348672151565552,0,0.0,0.0
882,2024-05-21,0.7341604828834534,0.7344785928726196,0.7314754128456116,0.7341604828834534,0,0.0,0.0
883,2024-05-22,0.7331216931343079,0.7339987754821777,0.7310956716537476,0.7331216931343079,0,0.0,0.0
884,2024-05-23,0.7305135726928711,0.7322306036949158,0.7297033071517944,0.7305135726928711,0,0.0,0.0
885,2024-05-24,0.7282207608222961,0.7322788834571838,0.7279079556465149,0.7282207608222961,0,0.0,0.0
886,2024-05-27,0.7317429780960083,0.7336757183074951,0.7315182089805603,0.7317429780960083,0,0.0,0.0
887,2024-05-28,0.7337349057197571,0.7345919609069824,0.7326705455780029,0.7337349057197571,0,0.0,0.0
888,2024-05-29,0.7328155040740967,0.732788622379303,0.7292829155921936,0.7328155040740967,0,0.0,0.0
889,2024-05-30,0.7290223836898804,0.7321715950965881,0.7281253337860107,0.7290223836898804,0,0.0,0.0
890,2024-05-31,0.7308178544044495,0.7342197895050049,0.7305188775062561,0.7308178544044495,0,0.0,0.0
891,2024-06-03,0.7342737317085266,0.7351373434066772,0.7316734194755554,0.7342737317085266,0,0.0,0.0
892,2024-06-04,0.7337456941604614,0.7341874241828918,0.7300122380256653,0.7337456941604614,0,0.0,0.0
893,2024-06-05,0.7311972379684448,0.7317965626716614,0.727780818939209,0.7311972379684448,0,0.0,0.0
894,2024-06-06,0.7304602265357971,0.7317429780960083,0.7294105291366577,0.7304602265357971,0,0.0,0.0
895,2024-06-07,0.7316252589225769,0.7322949767112732,0.7269079685211182,0.7316252589225769,0,0.0,0.0
896,2024-06-10,0.7267969846725464,0.7271140813827515,0.7256156802177429,0.7267969846725464,0,0.0,0.0
897,2024-06-11,0.7266808152198792,0.7270084023475647,0.7251736521720886,0.7266808152198792,0,0.0,0.0
898,2024-06-12,0.7270136475563049,0.7309941649436951,0.7267441749572754,0.7270136475563049,0,0.0,0.0
899,2024-06-13,0.7287620306015015,0.7291180491447449,0.7265699505805969,0.7287620306015015,0,0.0,0.0
900,2024-06-14,0.7277491092681885,0.728173017501831,0.7257631421089172,0.7277491092681885,0,0.0,0.0
901,2024-06-17,0.728173017501831,0.7283851504325867,0.7265646457672119,0.728173017501831,0,0.0,0.0
902,2024-06-18,0.7292190790176392,0.7294477820396423,0.7269449234008789,0.7292190790176392,0,0.0,0.0
903,2024-06-19,0.7290648818016052,0.7301401495933533,0.7285708785057068,0.7290648818016052,0,0.0,0.0
904,2024-06-20,0.7296181321144104,0.7305882573127747,0.7288364171981812,0.7296181321144104,0,0.0,0.0
905,2024-06-21,0.7307431101799011,0.731368362903595,0.7290754914283752,0.7307431101799011,0,0.0,0.0
906,2024-06-24,0.7298578023910522,0.7325470447540283,0.7295010089874268,0.7298578023910522,0,0.0,0.0
907,2024-06-25,0.7321769595146179,0.7335949540138245,0.7309941649436951,0.7321769595146179,0,0.0,0.0
908,2024-06-26,0.7320054769515991,0.7325577735900879,0.7297938466072083,0.7320054769515991,0,0.0,0.0
909,2024-06-27,0.7296873331069946,0.7312026023864746,0.7292935848236084,0.7296873331069946,0,0.0,0.0
910,2024-06-28,0.7299643158912659,0.7313148975372314,0.728157103061676,0.7299643158912659,0,0.0,0.0
911,2024-07-01,0.7313844561576843,0.7318929433822632,0.7274155616760254,0.7313844561576843,0,0.0,0.0
912,2024-07-02,0.7279185652732849,0.7304068207740784,0.7270136475563049,0.7279185652732849,0,0.0,0.0
913,2024-07-03,0.7311652302742004,0.734354555606842,0.730663001537323,0.7311652302742004,0,0.0,0.0
914,2024-07-04,0.7334980964660645,0.7349158525466919,0.733245313167572,0.7334980964660645,0,0.0,0.0
915,2024-07-05,0.7344732284545898,0.7352400422096252,0.732455849647522,0.7344732284545898,0,0.0,0.0
916,2024-07-08,0.733245313167572,0.7339987754821777,0.7328208088874817,0.733245313167572,0,0.0,0.0
917,2024-07-09,0.7337026596069336,0.7337833642959595,0.7327564358711243,0.7337026596069336,0,0.0,0.0
918,2024-07-10,0.7336757183074951,0.7349158525466919,0.7330195903778076,0.7336757183074951,0,0.0,0.0
919,2024-07-11,0.7343654036521912,0.7358839511871338,0.7331969141960144,0.7343654036521912,0,0.0,0.0
920,2024-07-12,0.7339772582054138,0.7346999049186707,0.733245313167572,0.7339772582054138,0,0.0,0.0
921,2024-07-15,0.7328155040740967,0.7336057424545288,0.7317001819610596,0.7328155040740967,0,0.0,0.0
922,2024-07-16,0.7312079668045044,0.7318394184112549,0.729559600353241,0.7312079668045044,0,0.0,0.0
923,2024-07-17,0.7315556406974792,0.7322788834571838,0.730380117893219,0.7315556406974792,0,0.0,0.0
924,2024-07-18,0.7310636639595032,0.7315288782119751,0.7299963235855103,0.7310636639595032,0,0.0,0.0
925,2024-07-19,0.7298204302787781,0.7298737168312073,0.7274578809738159,0.7298204302787781,0,0.0,0.0
926,2024-07-22,0.7295542359352112,0.7295010089874268,0.7259791493415833,0.7295542359352112,0,0.0,0.0
927,2024-07-23,0.7266808152198792,0.727219820022583,0.7259791493415833,0.7266808152198792,0,0.0,0.0
928,2024-07-24,0.7253841161727905,0.7259106040000916,0.7242912650108337,0.7253841161727905,0,0.0,0.0
929,2024-07-25,0.7240972518920898,0.7242702841758728,0.7223032712936401,0.7240972518920898,0,0.0,0.0
930,2024-07-26,0.723625659942627,0.7245904207229614,0.7221155166625977,0.723625659942627,0,0.0,0.0
931,2024-07-29,0.7231703996658325,0.7237775325775146,0.7212821245193481,0.7231703996658325,0,0.0,0.0
932,2024-07-30,0.7217194437980652,0.7226999998092651,0.721308171749115,0.7217194437980652,0,0.0,0.0
933,2024-07-31,0.7220425009727478,0.7253209352493286,0.7216360569000244,0.7220425009727478,0,0.0,0.0
934,2024-08-01,0.7242020964622498,0.7247847318649292,0.7220790386199951,0.7242020964622498,0,0.0,0.0
935,2024-08-02,0.7204299569129944,0.7228567600250244,0.7200720310211182,0.7204299569129944,0,0.0,0.0
936,2024-08-05,0.7203002572059631,0.7241601347923279,0.7173137664794922,0.7203002572059631,0,0.0,0.0
937,2024-08-06,0.7243595123291016,0.7252105474472046,0.7218392491340637,0.7243595123291016,0,0.0,0.0
938,2024-08-07,0.7253472805023193,0.7287514209747314,0.7251736521720886,0.7253472805023193,0,0.0,0.0
939,2024-08-08,0.7270241975784302,0.7285974621772766,0.7264907956123352,0.7270241975784302,0,0.0,0.0
940,2024-08-09,0.7280457615852356,0.7289692759513855,0.7273467779159546,0.7280457615852356,0,0.0,0.0
941,2024-08-12,0.7280192971229553,0.7289692759513855,0.7274420261383057,0.7280192971229553,0,0.0,0.0
942,2024-08-13,0.7276802062988281,0.7288470268249512,0.7274472713470459,0.7276802062988281,0,0.0,0.0
943,2024-08-14,0.7294424772262573,0.7305135726928711,0.7288098335266113,0.7294424772262573,0,0.0,0.0
944,2024-08-15,0.729091465473175,0.730204164981842,0.72797691822052,0.729091465473175,0,0.0,0.0
945,2024-08-16,0.728141188621521,0.7298204302787781,0.7280086874961853,0.728141188621521,0,0.0,0.0
946,2024-08-19,0.7310850024223328,0.7333851456642151,0.7307590842247009,0.7310850024223328,0,0.0,0.0
947,2024-08-20,0.7336757183074951,0.7350184917449951,0.7330787181854248,0.7336757183074951,0,0.0,0.0
948,2024-08-21,0.7343599796295166,0.7365885972976685,0.734063446521759,0.7343599796295166,0,0.0,0.0
949,2024-08-22,0.7361981272697449,0.7368165254592896,0.7343114614486694,0.7361981272697449,0,0.0,0.0
950,2024-08-23,0.735110342502594,0.7407407164573669,0.7350779175758362,0.735110342502594,0,0.0,0.0
951,2024-08-26,0.7403020262718201,0.7427709698677063,0.7399953007698059,0.7403020262718201,0,0.0,0.0
952,2024-08-27,0.7417242527008057,0.7434059977531433,0.7414162158966064,0.7417242527008057,0,0.0,0.0
953,2024-08-28,0.7436215877532959,0.7440476417541504,0.7419498562812805,0.7436215877532959,0,0.0,0.0
954,2024-08-29,0.7420048713684082,0.7435497045516968,0.7413008809089661,0.7420048713684082,0,0.0,0.0
955,2024-08-30,0.7413393259048462,0.7426109910011292,0.7403404116630554,0.7413393259048462,0,0.0,0.0
956,2024-09-02,0.7413448095321655,0.7416197061538696,0.7404884099960327,0.7413448095321655,0,0.0,0.0
957,2024-09-03,0.7408888936042786,0.7412898540496826,0.7373870015144348,0.7408888936042786,0,0.0,0.0
958,2024-09-04,0.7383670210838318,0.7407956123352051,0.7372184991836548,0.7383670210838318,0,0.0,0.0
959,2024-09-05,0.7402965426445007,0.7406309843063354,0.7394098043441772,0.7402965426445007,0,0.0,0.0
960,2024-09-06,0.7407352328300476,0.7425172328948975,0.7368979454040527,0.7407352328300476,0,0.0,0.0
961,2024-09-09,0.7373489141464233,0.7379528880119324,0.736621081829071,0.7373489141464233,0,0.0,0.0
962,2024-09-10,0.7372456192970276,0.7374631762504578,0.7345110177993774,0.7372456192970276,0,0.0,0.0
963,2024-09-11,0.7347754240036011,0.7368110418319702,0.7340850830078125,0.7347754240036011,0,0.0,0.0
964,2024-09-12,0.7364638447761536,0.7372456192970276,0.7350941300392151,0.7364638447761536,0,0.0,0.0
965,2024-09-13,0.7366048693656921,0.7373000383377075,0.7355970144271851,0.7366048693656921,0,0.0,0.0
966,2024-09-16,0.7365017533302307,0.7371912598609924,0.7349104285240173,0.7365017533302307,0,0.0,0.0
967,2024-09-17,0.7360355854034424,0.736485481262207,0.7345002293586731,0.7360355854034424,0,0.0,0.0
968,2024-09-18,0.7357214689254761,0.736594021320343,0.7349104285240173,0.7357214689254761,0,0.0,0.0
969,2024-09-19,0.7347160577774048,0.738950788974762,0.732761800289154,0.7347160577774048,0,0.0,0.0
970,2024-09-20,0.7373163104057312,0.7383888363838196,0.7358946800231934,0.7373163104057312,0,0.0,0.0
971,2024-09-23,0.7372347712516785,0.7413228154182434,0.7362794280052185,0.7372347712516785,0,0.0,0.0
972,2024-09-24,0.7391256093978882,0.7426716685295105,0.7390382289886475,0.7391256093978882,0,0.0,0.0
973,2024-09-25,0.7451009750366211,0.7452120184898376,0.7424786686897278,0.7451009750366211,0,0.0,0.0
974,2024-09-26,0.7417187094688416,0.743041455745697,0.741372287273407,0.7417187094688416,0,0.0,0.0
975,2024-09-27,0.7420765161514282,0.7427048087120056,0.7404664754867554,0.7420765161514282,0,0.0,0.0
976,2024-09-30,0.7402582168579102,0.7413008809089661,0.7392786145210266,0.7402582168579102,0,0.0,0.0
977,2024-10-01,0.7392512559890747,0.7413448095321655,0.7386069893836975,0.7392512559890747,0,0.0,0.0
978,2024-10-02,0.741037130355835,0.7422857880592346,0.741037130355835,0.741037130355835,0,0.0,0.0
979,2024-10-03,0.7404720187187195,0.7404061555862427,0.7379474639892578,0.7404720187187195,0,0.0,0.0
980,2024-10-04,0.7381054162979126,0.7383342981338501,0.7358946800231934,0.7381054162979126,0,0.0,0.0
981,2024-10-07,0.7364203929901123,0.7367839813232422,0.7342952489852905,0.7364203929901123,0,0.0,0.0
982,2024-10-08,0.7343222498893738,0.7347539067268372,0.7312774658203125,0.7343222498893738,0,0.0,0.0
983,2024-10-09,0.7324934005737305,0.7327241897583008,0.730262815952301,0.7324934005737305,0,0.0,0.0
984,2024-10-10,0.7294318675994873,0.7297672033309937,0.7263588309288025,0.7294318675994873,0,0.0,0.0
985,2024-10-11,0.7275002002716064,0.7286186814308167,0.7257157564163208,0.7275002002716064,0,0.0,0.0
986,2024-10-14,0.7256262302398682,0.7261742353439331,0.7246114611625671,0.7256262302398682,0,0.0,0.0
987,2024-10-15,0.7244853973388672,0.7249528765678406,0.7226738929748535,0.7244853973388672,0,0.0,0.0
988,2024-10-16,0.7256314754486084,0.7263219356536865,0.7250264883041382,0.7256314754486084,0,0.0,0.0
989,2024-10-17,0.7270084023475647,0.7274049520492554,0.7250842452049255,0.7270084023475647,0,0.0,0.0
990,2024-10-18,0.7248635292053223,0.725426197052002,0.7241706252098083,0.7248635292053223,0,0.0,0.0
991,2024-10-21,0.724658727645874,0.7246376872062683,0.7220842242240906,0.724658727645874,0,0.0,0.0
992,2024-10-22,0.722882866859436,0.7238770723342896,0.7226843237876892,0.722882866859436,0,0.0,0.0
993,2024-10-23,0.7237879633903503,0.723809003829956,0.7214330434799194,0.7237879633903503,0,0.0,0.0
994,2024-10-24,0.7227156758308411,0.7240081429481506,0.7214798927307129,0.7227156758308411,0,0.0,0.0
995,2024-10-25,0.7218496799468994,0.7226477861404419,0.7201704978942871,0.7218496799468994,0,0.0,0.0
996,2024-10-28,0.7196522951126099,0.7203261852264404,0.7190313339233398,0.7196522951126099,0,0.0,0.0
997,2024-10-29,0.7199527621269226,0.7206687927246094,0.7184372544288635,0.7199527621269226,0,0.0,0.0
998,2024-10-30,0.7187625765800476,0.7193726897239685,0.7173961400985718,0.7187625765800476,0,0.0,0.0
